names	scores	logfoldchanges	pvals	pvals_adj
PAK2	2.0599694	0.71090573	0.039401461084178774	1.0
PTEN	2.0572097	0.94630945	0.03966606444281628	1.0
RPSAP19	2.05399	0.5855094	0.03997667294501845	1.0
BCLAF1	2.0527248	1.0451663	0.0400992610163716	1.0
SH3BGRL	2.0477803	0.66988003	0.04058153290217003	1.0
MIR4680	2.0470903	0.58165514	0.040649215994910524	1.0
RPS7P11	2.0427206	1.104088	0.041080101337043665	1.0
RAD21	2.0427206	0.75017697	0.041080101337043665	1.0
CELF2	2.0416858	0.8937562	0.04118271800587467	1.0
C14orf2	2.0407658	0.7585658	0.04127411503355325	1.0
EIF3A	2.0396159	0.97680384	0.04138860286718489	1.0
VIM	2.036396	0.46094203	0.04171060053153912	1.0
PABPC1P3	2.0299566	0.80815345	0.04236096098915503	1.0
EIF3E	2.0282316	0.5152225	0.042536614222270876	1.0
CSK	2.0274267	0.6725433	0.04261879630112852	1.0
RPL5P34	2.0255868	0.49998125	0.04280714535927868	1.0
UBXN1	2.023057	0.6803938	0.043067274000080626	1.0
RPL9	2.0214472	0.4789608	0.04323350503261827	1.0
MYH9	2.0176523	0.4695473	0.0436274816025704	1.0
GNAS	2.0169623	0.5609393	0.04369943852059041	1.0
TAGAP	2.0169623	0.8813415	0.04369943852059041	1.0
ATP5O	2.0162725	0.50578535	0.04377149564421585	1.0
PPIA	2.0156975	0.5778476	0.0438316198690769	1.0
RPL14	2.0131676	0.5349462	0.0440969955666214	1.0
RPS12P23	2.0109828	0.4536313	0.044327273914983416	1.0
EEF1DP1	2.006843	0.5364561	0.044766374303275916	1.0
FCRL5	2.0025883	1.718602	0.04522148932131817	1.0
C1QBP	2.0010934	1.0707161	0.045382317833235784	1.0
POLD4	1.9982187	0.80139375	0.045692958617822764	1.0
SNORD4B	1.9976437	0.4583871	0.045755301280842556	1.0
RPL23AP42	1.9960338	0.5191699	0.04593024209009896	1.0
SRSF5	1.993159	0.69404745	0.04624403773873849	1.0
MTSS1	1.9913192	0.91691166	0.046445812781224456	1.0
DDX21	1.9903992	0.9028299	0.04654697790606192	1.0
TRAF3IP3	1.9890193	0.72632504	0.04669907331134586	1.0
PTPN18	1.9879844	1.0870364	0.0468134191462828	1.0
CD164	1.9845346	0.60584116	0.04719627479659444	1.0
REEP5	1.9843047	1.1437707	0.047221891872238436	1.0
PRKCB	1.9830397	0.45282912	0.047362994911870106	1.0
LITAF	1.9821198	0.60483813	0.047465837854418276	1.0
GPR183	1.9802799	0.9819986	0.04767208708732725	1.0
GLS	1.9782101	1.4888383	0.047905017446336094	1.0
EIF1	1.9769452	0.6013001	0.048047834074150024	1.0
NOP56	1.9757951	1.2356966	0.048177977654307806	1.0
ATP5F1	1.9738404	0.72683	0.04839990138265012	1.0
CD84	1.9697006	2.0287828	0.048872692725300856	1.0
PTK2B	1.9692407	0.848245	0.04892546361246167	1.0
POLR2L	1.9683207	1.1807768	0.0490311488817457	1.0
AFF3	1.9676307	0.6303279	0.04911053851841433	1.0
PTPN1	1.9664809	1.5136752	0.04924309430068093	1.0
CSNK1A1	1.9647559	0.7829502	0.04944249079511872	1.0
ANKRD13A	1.964066	0.9467288	0.049522438828430916	1.0
BBX	1.9625711	1.0215696	0.04969603162608791	1.0
LNPEP	1.9609612	1.18018	0.04988354814948502	1.0
AC120057.3	1.9561316	0.6547988	0.05044966073692633	1.0
S100A6	1.9557866	0.63110083	0.05049030253109807	1.0
SH3BP5	1.9549816	0.7442463	0.05058524008112118	1.0
ADNP	1.9522218	1.237674	0.05091187642443406	1.0
AP001024.1	1.9508419	0.49080166	0.05107585587818984	1.0
EFHD2	1.950612	1.8362452	0.05110322873798624	1.0
HNRNPR	1.949922	1.2531766	0.051185421028606896	1.0
CRYBG1	1.9476221	0.971107	0.05146019510171971	1.0
CD40	1.9471622	1.0652595	0.05151529781033755	1.0
PRR13	1.9469322	0.6676171	0.05154286767783795	1.0
POU2AF1	1.9415275	0.7554653	0.05219432291060931	1.0
SF1	1.9401476	0.58189803	0.05236175103653616	1.0
CCR6	1.9388827	0.6531699	0.05251562109284885	1.0
MIR3654	1.935548	0.4963734	0.05292309139040325	1.0
YPEL3	1.9326731	0.8588398	0.05327647618294499	1.0
CD48	1.9318682	0.48399395	0.053375776405206396	1.0
TAP1	1.9309483	1.2412592	0.05348945161238701	1.0
AC091982.1	1.9284184	0.7743913	0.053803101334411095	1.0
CRLF3	1.9271535	1.5063378	0.05396050106539052	1.0
EIF3K	1.9269235	0.48178792	0.05398916045148393	1.0
RPS3AP5	1.9225538	0.48856908	0.05453610715767005	1.0
RPL10A	1.9222089	0.62128186	0.05457948331163439	1.0
EEF1B2	1.920944	0.61463535	0.054738775484312184	1.0
B2M	1.9184141	0.28402516	0.05505852308590131	1.0
AC131235.1	1.9170341	1.0004873	0.05523358617849742	1.0
BRD7	1.9145044	1.454255	0.05555574018924526	1.0
ZFAS1	1.9130095	0.47047874	0.055746838758300284	1.0
ELF1	1.9127795	0.5243296	0.055776287084559166	1.0
ATP6V1G1	1.9123195	0.51973444	0.05583522261354383	1.0
ID3	1.9117446	1.1667733	0.055908964960872366	1.0
CAP1	1.9095597	0.46719268	0.05618992606893731	1.0
LAMTOR4	1.9089848	1.211362	0.05626405828961854	1.0
OAZ1	1.9084098	0.5153038	0.05633827192185175	1.0
LAMTOR5	1.9082948	0.8332783	0.056353124423390716	1.0
AL355309.1	1.9079498	0.44091767	0.05639770148753115	1.0
AC092017.2	1.906915	0.6853469	0.05653160883710013	1.0
BLK	1.9064549	0.88480705	0.056591208103068814	1.0
DNAJC10	1.90565	0.8750218	0.056695632651887866	1.0
KMT2E	1.9035801	0.67520165	0.05696488944001934	1.0
PAPOLA	1.9017402	0.5838281	0.057205121110034514	1.0
PRMT2	1.8995554	1.7384108	0.057491490048478776	1.0
HIGD2A	1.8977156	0.76427317	0.05773356643736468	1.0
GSTK1	1.8957607	1.1949177	0.05799170038212241	1.0
WNK1	1.8931159	0.94327277	0.058342466399527046	1.0
GMFG	1.890931	0.4805139	0.058633557345194674	1.0
PLEKHO1	1.890586	0.6401333	0.05867962914301723	1.0
ATP6V0C	1.890126	0.5552395	0.058741104966391414	1.0
CDC42	1.889206	0.57021695	0.05886421705733112	1.0
MTPN	1.8882861	0.918779	0.05898754329707853	1.0
IGHG3	1.8865613	0.48691437	0.0592193581275054	1.0
TOMM6	1.8865613	0.6090514	0.0592193581275054	1.0
MIR378I	1.8851814	0.69286436	0.05940535392188552	1.0
AC246787.1	1.8848364	0.535644	0.05945192853419558	1.0
OCIAD1	1.8844914	0.9062938	0.059498533440293	1.0
AC022431.1	1.8829966	0.58777744	0.05970083844025653	1.0
SNORA33	1.8819616	0.5474507	0.05984122974099403	1.0
CD24	1.8782818	0.45015103	0.060342618133001256	1.0
ATP5H	1.8775918	0.759225	0.06043701506943731	1.0
RPL24P2	1.8771319	0.5583438	0.06050001433435762	1.0
TRAPPC1	1.8740271	0.7575003	0.060926684442077016	1.0
HMGN4	1.8689675	1.2790725	0.0616273381431541	1.0
RPLP2	1.8682775	0.27289113	0.06172339660933367	1.0
ARPC5	1.8659776	0.59137136	0.06204448698072368	1.0
CCNDBP1	1.8639078	1.1327158	0.062334648868755275	1.0
SH3KBP1	1.8573533	0.96235305	0.06326090907542616	1.0
RBX1	1.8563184	1.1336626	0.0634081952733677	1.0
AC074033.1	1.8551685	0.4601198	0.06357217880695736	1.0
AKAP13	1.8522936	0.7229182	0.06398367092182339	1.0
CTDSP1	1.8512586	1.4379175	0.06413234548330558	1.0
MATR3	1.8501087	0.61479855	0.06429787385953233	1.0
ZFP36L2	1.8473489	0.45634803	0.06469658130869506	1.0
GM2A	1.8459691	0.674109	0.06489669879922469	1.0
EIF3D	1.8453941	0.5347363	0.06498023167361357	1.0
IGHGP	1.8432093	0.6628454	0.06529846590413113	1.0
RAP1A	1.8419443	0.6658047	0.06548329348163312	1.0
PCM1	1.8418293	0.82692367	0.0655001173564741	1.0
SNORD23	1.8413694	0.57671314	0.06556744849721532	1.0
ACTR3	1.8405644	0.4315312	0.0656854152947955	1.0
EIF4G2	1.8402195	0.43529105	0.06573602602503285	1.0
STK24	1.8399894	0.69020754	0.06576978436626539	1.0
CAPNS1	1.8380346	0.5354384	0.06605730759489344	1.0
FCGR2B	1.8374597	0.8542363	0.06614207009807543	1.0
SRRM2	1.8361948	1.0377142	0.06632886307723515	1.0
HNRNPA1	1.8336649	0.48489055	0.06670375280954749	1.0
AL450405.1	1.8326299	0.45349923	0.06685761886966826	1.0
HLA-DQA2	1.832515	0.75890446	0.06687473312267826	1.0
ABI1	1.83217	0.69865745	0.06692609752451292	1.0
S100A11	1.8303301	0.926535	0.06720058982626664	1.0
NCOR1	1.8294102	0.97550124	0.06733818306495402	1.0
ZNFX1-AS1_3	1.8271103	0.54470557	0.06768318069454483	1.0
FP236383.1	1.8245806	1.7347157	0.06806435618110189	1.0
CREBBP	1.8237755	0.97402847	0.06818600884893473	1.0
DYNC1H1	1.8204408	1.2288231	0.06869190445773848	1.0
AL592295.1	1.8197508	0.9090767	0.06879695668921552	1.0
HLA-F	1.8187159	0.60106325	0.06895478253576147	1.0
AC116533.1	1.8186009	0.6150076	0.06897233708849813	1.0
CD82	1.8186009	1.6225792	0.06897233708849813	1.0
S1PR1	1.8157262	0.6029041	0.0694123955298199	1.0
NDUFA4	1.8157262	0.6554064	0.0694123955298199	1.0
CAMK1D	1.8151512	0.7769343	0.06950068331557276	1.0
BIRC3	1.8113564	0.4104876	0.07008569793506823	1.0
DHX9	1.8108964	0.9655523	0.07015688260291203	1.0
ZNF106	1.8090565	1.1215717	0.07044221480138307	1.0
ZC3HAV1	1.8064117	0.8031881	0.07085404701799494	1.0
TMEM50A	1.8064117	0.9425352	0.07085404701799494	1.0
VAPA	1.8048018	1.1303688	0.07110569271933145	1.0
C19orf53	1.7996272	0.76669145	0.0719195206243657	1.0
NUAK2	1.7983623	1.3337531	0.07211961255222384	1.0
ATP6V1F	1.7979023	1.0508587	0.07219248619455357	1.0
RPLP0	1.7962924	0.59743434	0.072448018951434	1.0
ARHGEF18	1.7958325	0.8964886	0.07252116416938349	1.0
HNRNPC	1.7956024	0.43790257	0.07255775944302562	1.0
HLA-DOB	1.7933027	0.50613135	0.072924544243599	1.0
HIST1H1E	1.7921528	0.8236851	0.07310850482178226	1.0
SYPL1	1.7919227	0.5354798	0.07314534246057687	1.0
FOXN3	1.789048	0.9183355	0.07360709552640737	1.0
SUB1	1.7878981	0.34608862	0.07379246295751135	1.0
TLN1	1.7855982	0.64931536	0.07416434284902064	1.0
ERP29	1.7821484	0.48560682	0.07472503334624554	1.0
C6orf62	1.7813435	0.5915006	0.0748563581230975	1.0
PPP1CC	1.7782387	0.53796977	0.07536466337741302	1.0
VOPP1	1.7769737	1.0642295	0.0755725568989558	1.0
CUL3	1.7762839	1.0451447	0.07568615049615587	1.0
TGFBR2	1.774444	0.7309741	0.07598974809540235	1.0
GNA13	1.7719141	0.89246494	0.07640881628731368	1.0
RPL4P5	1.7712241	1.1623738	0.07652343412798972	1.0
BTLA	1.7709942	0.54838204	0.07656167121481784	1.0
FCMR	1.7652446	0.5342971	0.07752267220425438	1.0
HHEX	1.7640946	0.62592787	0.07771604663383935	1.0
LTA4H	1.7632897	0.537766	0.07785164234207595	1.0
RPS21P4	1.7629447	0.72957397	0.07790981373517795	1.0
MBD4	1.7622547	0.7202581	0.07802626270332194	1.0
PRDM2	1.7620248	0.91992736	0.07806511050321192	1.0
PCED1B-AS1	1.7574251	0.82798076	0.07884537887197494	1.0
RPL22L1	1.7569652	0.65434444	0.07892375344887294	1.0
AC096919.1	1.7561601	0.42982304	0.0790610614487053	1.0
AC019205.3	1.7535154	0.576608	0.07951358489161171	1.0
UFC1	1.7514455	0.70760953	0.07986920065947598	1.0
IRF1	1.7501806	0.96869886	0.08008715700628884	1.0
ITGB2	1.7500656	0.5772231	0.08010699516181247	1.0
RUNX3	1.744661	0.8141266	0.08104390160632129	1.0
LASP1	1.743971	0.86158305	0.08116414439332142	1.0
SMARCE1	1.7431661	0.6905269	0.08130461062642635	1.0
POLR1D	1.7404063	0.98107404	0.08178770764893431	1.0
TOP2B	1.7398313	0.70857674	0.08188864538104895	1.0
RBM12	1.7397163	2.215041	0.0819088450479509	1.0
AC115223.1	1.7394863	0.45155683	0.08194925650656469	1.0
MEF2C	1.7391413	0.46019122	0.08200990401463089	1.0
B4GALT1	1.7391413	0.6723812	0.08200990401463089	1.0
SF3B2	1.7374165	0.89392173	0.08231368780482168	1.0
SRSF11	1.7366115	1.0429621	0.08245576548570291	1.0
EFCAB14	1.7360365	0.685361	0.08255737121385678	1.0
AL355032.1	1.7262622	0.51791626	0.08430024852521595	1.0
BTK	1.7222375	0.87190354	0.08502650495061598	1.0
SSR4	1.7199377	0.39991567	0.08544377517685058	1.0
CHD4	1.7193627	0.7491249	0.08554835097309657	1.0
AL139095.3	1.7172928	0.55685526	0.085925680735444	1.0
C4orf3	1.716028	0.528739	0.08615693238935347	1.0
RPL15P3	1.715683	0.48366803	0.08622008820375855	1.0
TPM4	1.7154529	0.81782156	0.08626221285196584	1.0
ARID1A	1.7138431	0.8843367	0.08655755106469123	1.0
FAM120A	1.7123482	1.8396301	0.08683252430539648	1.0
MSN	1.7108532	0.41147676	0.08710820232023699	1.0
WDR43	1.7107383	1.9369998	0.0871294375472951	1.0
LBR	1.7100483	1.1545329	0.0872569366631406	1.0
EPB41	1.7093583	0.8217659	0.08738458629795283	1.0
RPL15	1.7082084	0.51755476	0.08759767049328762	1.0
SENP6	1.7055637	0.9172788	0.08808935503773617	1.0
COBLL1	1.7042987	1.2231085	0.08832529391837317	1.0
AKAP2	1.7034938	0.55633914	0.0884757019090337	1.0
IFNGR2	1.7014239	0.7745835	0.0888634134401217	1.0
PAX5	1.699699	0.66550523	0.08918755110613526	1.0
EMB	1.6962492	0.7125002	0.08983868334661763	1.0
EIF3I	1.6955593	0.5735878	0.08996936789237091	1.0
P2RY10	1.6925695	0.4797397	0.0905374367604364	1.0
UXT	1.6911896	0.48846427	0.09080059383945221	1.0
JUND	1.6888897	0.6920682	0.09124055574772114	1.0
RPL7	1.6861299	0.9809294	0.09177077054049668	1.0
SETX	1.68498	0.6424434	0.09199242283598594	1.0
RPS10-NUDT3	1.684865	1.3048391	0.09201461170050713	1.0
KPNA4	1.6844051	1.8126106	0.09210341015824765	1.0
CAPZB	1.6836002	0.6893175	0.09225897309105612	1.0
AP005202.1	1.6833701	0.6456369	0.09230345838344074	1.0
WDR1	1.6822202	0.6321529	0.0925261433180433	1.0
EIF5B	1.6822202	0.6620311	0.0925261433180433	1.0
TMEM154	1.6819903	1.0000006	0.09257073202970567	1.0
ARHGDIB	1.6807253	0.51347905	0.09281627843274648	1.0
PLEKHF2	1.6794604	0.65877134	0.09306234741591454	1.0
HMGB1P5	1.6784254	0.71149194	0.09326406578134788	1.0
C12orf57	1.6757807	0.5494081	0.09378116249884627	1.0
RERE	1.6739408	1.0288274	0.09414223627267322	1.0
MAT2B	1.6734809	0.6751094	0.0942326786555361	1.0
TRIM44	1.6727909	0.77300197	0.09436847282441883	1.0
ATRX	1.669571	0.49672633	0.09500425429307818	1.0
DCAF7	1.6677312	0.81081235	0.09536909585787197	1.0
RPL13AP5	1.6657764	0.5258918	0.09575796857824188	1.0
S1PR4	1.6641665	0.79793036	0.09607916896442528	1.0
NDUFS6	1.6610616	1.2405963	0.09670106153506708	1.0
JMJD1C	1.6585318	0.61415684	0.09721016579856268	1.0
NCOA3	1.6539322	0.7217671	0.09814129805238651	1.0
HLA-DRB6	1.6509423	0.48458457	0.09875034495850625	1.0
CMTM6	1.6505973	0.5408376	0.09882081335002274	1.0
HLA-DQA1	1.6505973	0.39242572	0.09882081335002274	1.0
ATXN7L3B	1.6499075	1.1427642	0.09896187055955184	1.0
UHMK1	1.6486425	0.7774727	0.09922089281010472	1.0
KAT6A	1.6477226	1.062106	0.09940961221760083	1.0
RPS15AP38	1.6472626	0.5772113	0.09950407925847837	1.0
REPIN1	1.6461127	1.3432041	0.09974056020210165	1.0
DDX18	1.6451927	0.75573874	0.09993006753362697	1.0
ZBTB20	1.6432378	1.6002406	0.10033372398862277	1.0
QARS	1.642893	1.1573957	0.10040509222463209	1.0
HLA-DMB	1.641283	0.37240255	0.10073867919812043	1.0
EIF3G	1.640823	0.646239	0.10083415180756146	1.0
DEDD2	1.6404781	2.1720517	0.10090580356721693	1.0
RPL13AP7	1.6396731	1.1880276	0.10107314876892659	1.0
PSME1	1.6392132	0.33664256	0.10116887381832701	1.0
RPL23A	1.6376033	0.35861036	0.10150448031114315	1.0
SCAMP2	1.6357634	1.8048838	0.10188911550726863	1.0
SUMO1	1.6341535	1.0815363	0.10222662225127505	1.0
NDUFA12	1.6313937	0.7582094	0.10280727453272975	1.0
ARHGDIA	1.6292088	0.8169696	0.10326881546583314	1.0
DYNLL1	1.6292088	0.48485154	0.10326881546583314	1.0
TCEA1	1.628174	0.6023654	0.10348801433541975	1.0
NUP50	1.627599	1.2271515	0.1036099511948713	1.0
RHOA	1.626104	0.3849512	0.10392752147636766	1.0
CNOT1	1.625874	0.8887525	0.10397644701477991	1.0
UBE2D2	1.625184	0.48844862	0.10412333343460062	1.0
IGHG1	1.6196645	0.40697387	0.10530436709645069	1.0
TUBA1B	1.6186296	0.45788884	0.10552698984937608	1.0
ENSA	1.6164447	0.55851144	0.10599819739789354	1.0
SMIM14	1.612305	0.43977508	0.10689558649933624	1.0
HNRNPU	1.612305	0.4180654	0.10689558649933624	1.0
NDUFB2	1.6096601	0.97988605	0.10747206311927568	1.0
IGHA1	1.6093152	0.48032922	0.10754743690436315	1.0
NUFIP2	1.6090852	1.1328969	0.10759770934760976	1.0
TGOLN2	1.6060954	0.7221499	0.1082529459285966	1.0
UQCR10	1.6039106	0.90655786	0.10873376667706162	1.0
ZNF770	1.6025307	1.354454	0.1090383123753274	1.0
RPL23AP74	1.6011508	0.4785443	0.10934353227317792	1.0
BACE2	1.6010357	1.5279173	0.10936899772581703	1.0
CCNG2	1.5989659	0.7081297	0.10982817816614815	1.0
NEDD8	1.5987359	0.59949726	0.10987929212416293	1.0
BDP1	1.598161	1.3759001	0.11000715926636737	1.0
RBL2	1.5966661	1.0566051	0.11034016412726792	1.0
YWHAB	1.5963211	0.39325064	0.11041712437140415	1.0
COPE	1.5962061	1.0140201	0.11044278720611686	1.0
ITM2B	1.5952861	0.39800343	0.11064825951947058	1.0
SNX6	1.5944812	1.0536304	0.1108282953260252	1.0
CXXC5	1.5935613	0.53955954	0.11103433366914636	1.0
SLAMF6	1.5932163	0.5873033	0.1111116759620703	1.0
STAT6	1.5917214	0.5935963	0.11144731743042291	1.0
GGNBP2	1.5913764	0.79199225	0.11152488666413704	1.0
COX6C	1.5882716	0.46482757	0.11222492829508592	1.0
BRD2	1.5880417	0.84315556	0.11227692076875903	1.0
COX6A1	1.5879266	0.54653955	0.11230292412748452	1.0
KLF6	1.5857418	0.66291493	0.11279789077806066	1.0
FDFT1	1.582867	0.9548115	0.11345178046850117	1.0
CARD8	1.5810272	1.3811836	0.1138718344463919	1.0
EVL	1.5807972	0.6894177	0.11392442718913035	1.0
PPIAP11	1.5805671	0.5937786	0.11397703905588553	1.0
SNORA17A	1.5794172	0.7441825	0.11424038539585145	1.0
AL161787.1	1.5791873	1.0098165	0.11429311209426292	1.0
RPL17	1.5788423	0.4143936	0.11437223805542712	1.0
ZBTB24	1.5787272	2.4940057	0.11439862295484433	1.0
BLNK	1.5768874	0.8443181	0.1148214331915438	1.0
CAB39	1.5761975	0.82281405	0.11498030363068448	1.0
UBE2B	1.5753925	0.82168376	0.11516587096752542	1.0
RPS3AP26	1.5747026	0.4272982	0.11532511609138432	1.0
TMEM189-UBE2V1	1.5741276	0.9523513	0.11545795259267354	1.0
TTC3	1.5724027	0.50370055	0.11585718403401599	1.0
CBX3	1.5707928	0.41485688	0.11623077826224917	1.0
EML4	1.5695279	0.9450587	0.11652498012035345	1.0
TRIR	1.568493	0.34045982	0.11676612557461748	1.0
ZC3H15	1.567803	0.72665656	0.11692710683434115	1.0
HMGA1	1.5628583	1.3851084	0.11808591120884132	1.0
CNN2	1.5613635	0.39623395	0.11843801527586334	1.0
USP7	1.5596386	0.7842884	0.11884531168381175	1.0
BOD1L1	1.5584887	0.7300203	0.11911745206007546	1.0
RPS24P8	1.5564188	0.40297294	0.11960853522311285	1.0
RPS4XP22	1.5564188	0.5727475	0.11960853522311285	1.0
LDHA	1.5554988	0.4384366	0.11982730286810284	1.0
APBB1IP	1.5552689	0.6767934	0.11988204371784349	1.0
MIR6805	1.5526241	0.5676462	0.12051297209550711	1.0
ARHGAP17	1.5517042	0.8090961	0.1207330336818959	1.0
RPL19P16	1.5514741	0.92172897	0.12078809818632205	1.0
SNORD36A	1.5499792	0.50066894	0.12114649664940211	1.0
OST4	1.5495193	0.35679144	0.12125694031001959	1.0
VPS51	1.5490593	1.1045438	0.12136746271523104	1.0
TMEM243	1.5475644	0.8833052	0.12172720475769004	1.0
IFNAR1	1.5472194	0.8567149	0.12181034043673929	1.0
SNHG6	1.5456096	0.34264573	0.12219889404166526	1.0
TRBC2	1.5452646	0.35495427	0.12228228142296356	1.0
AC015911.1	1.5445746	0.49060166	0.122449189591297	1.0
CD72	1.5421598	0.76168025	0.12303477038636744	1.0
NDUFS5	1.5413549	0.91708475	0.12323044926382974	1.0
LAT2	1.5411248	0.6553845	0.12328640212680951	1.0
AC092670.1	1.5410099	0.3925941	0.12331438599622312	1.0
CASP4	1.5398599	0.83290917	0.12359449753546595	1.0
AC016596.1	1.53871	0.39400026	0.12387510551262809	1.0
SNORA70C	1.5365251	0.47547668	0.12440963017519927	1.0
SIPA1	1.5361801	0.7830658	0.12449419302725943	1.0
BHLHE41	1.5341103	2.160686	0.1250025119566109	1.0
H2AFV	1.5315804	0.8639156	0.1256259864316086	1.0
RSL24D1	1.5308906	0.49421778	0.1257964447714147	1.0
PTBP3	1.5306605	0.42649972	0.125853304243839	1.0
MYCBP2	1.5290507	0.41959193	0.12625188132700824	1.0
SERP1	1.5280157	0.34601378	0.12650862810437105	1.0
HIST1H1D	1.5233011	0.98377097	0.12768339974272322	1.0
RASSF3	1.5221511	0.9131422	0.127971212556178	1.0
TXNIP	1.5214612	0.4862225	0.1281441422355985	1.0
DDX6	1.5214612	0.5718094	0.1281441422355985	1.0
MIR4539	1.5203112	0.6566871	0.128432762034589	1.0
EVI2A	1.5182414	0.69746095	0.12895355065349468	1.0
STX7	1.5172064	0.39144623	0.12921455947151808	1.0
SLC38A2	1.5143317	0.8438622	0.12994173716335744	1.0
SFT2D2	1.5135267	0.84415746	0.1301459151118452	1.0
PSMA7	1.5131818	0.51518524	0.13023349613167623	1.0
ZNF24	1.5123768	0.85616314	0.1304380297078517	1.0
AC026979.1	1.5118018	0.43543348	0.13058427764828032	1.0
KDM4B	1.510307	1.1787368	0.13096511764104726	1.0
CHURC1	1.509732	1.3037874	0.13111182371271396	1.0
CTBP1	1.5081221	0.79590845	0.13152327868759878	1.0
GABARAPL2	1.5068572	0.45133466	0.13184726633469057	1.0
SYNGR2	1.5065122	0.37631992	0.13193573385199633	1.0
RPL4P4	1.5051323	0.37331748	0.13229006395001702	1.0
LRP10	1.5039824	0.7567221	0.13258590174269252	1.0
KHDRBS1	1.5035224	0.48033968	0.13270438021527334	1.0
PTBP1	1.5007626	0.68608814	0.13341697341859	1.0
MDM4	1.5005326	1.4048662	0.13347648959225908	1.0
MACF1	1.5003027	1.2228206	0.1335360263084419	1.0
MZT2A	1.4986928	1.0145293	0.13395335884298942	1.0
KIAA1551	1.4977728	0.38793015	0.13419228711870118	1.0
ERH	1.4970828	0.7055533	0.13437169950402178	1.0
CYB561A3	1.4967378	0.27118686	0.1344614752202223	1.0
AL365357.1	1.4961629	1.6312588	0.1346112044575521	1.0
RPL12P38	1.4938631	1.2846369	0.13521141059724986	1.0
IPO7	1.4934031	1.2123908	0.13533169957716024	1.0
TMX4	1.4929432	0.8758312	0.13545207121418862	1.0
AC078814.1	1.4916782	0.39748892	0.13578351967237867	1.0
TOMM5	1.4904133	1.175895	0.13611559411247318	1.0
CSTB	1.4899534	0.70631444	0.1362365037834318	1.0
SCP2	1.4897233	1.0822146	0.1362969897013248	1.0
PSMC6	1.4894934	1.3202628	0.13635749634602992	1.0
UQCRH	1.4891484	0.34506458	0.13644829518439322	1.0
MINOS1	1.4874235	0.7518543	0.13690298949830068	1.0
GSTP1	1.4862736	0.8160621	0.1372067678701707	1.0
GPX1	1.479604	0.35133478	0.1389789448593128	1.0
GRB2	1.479374	0.34113666	0.13904036733347017	1.0
