,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ATP5G2,4.488194371768647,0.7684618749861245,0.2231285323437767,3.4440323113950595,0.0005731072072359336,0.28140932425449733
PKM,2.1350280287231667,1.392425568598567,0.4115317590036591,3.3835191042599124,0.000715632285354837,0.3055392042322476
TLR10,1.5511711977737976,1.631860709723789,0.4821981232234726,3.3842120720314592,0.0007138284427146808,0.3055392042322476
SYVN1,9.598541490540304,0.46400884014639715,0.1387572496586195,3.3440331318758827,0.0008256987580446661,0.3234348132448502
ATP5E,8.359078764002968,0.5278722017169435,0.16005752090071648,3.2980156055545935,0.0009737072261259182,0.3234348132448502
FBL,3.3854242651731976,0.8484263823909061,0.2576535926386092,3.2928956033651287,0.0009916128660412108,0.3234348132448502
SELENOW,0.7150457060991378,2.3028809207492507,0.6953140483992905,3.3120011397019846,0.000926311685532615,0.3234348132448502
AC134669.2,6.778588995519572,0.611709681725787,0.18389033057133858,3.32649182708647,0.0008794659887874014,0.3234348132448502
WASF2,2.61571740936568,1.2504956756380743,0.3807600247206617,3.2842094612097994,0.001022688834478388,0.3234348132448502
NAP1L1,9.65025552373967,0.5139480438171925,0.15611489670082432,3.2921140434286227,0.0009943727999486792,0.3234348132448502
NACA,15.082663123729182,0.329417446230104,0.10063712467948122,3.273319336966992,0.0010629231583743975,0.3241536017628207
PTPN6,5.229973347637298,0.5939692788370888,0.18992353078331461,3.1274127875958326,0.0017635213228631705,0.5019569525309537
BANK1,7.3772971278533825,0.5817627021710707,0.18564527142670445,3.1337329397089406,0.0017259786352315511,0.5019569525309537
WTAP,0.8757672703591417,1.800913601107084,0.5893063389713775,3.0559888499596712,0.0022431959765678716,0.5635376688324818
ARPC2,6.710189453750936,0.620129234765922,0.20292846192689695,3.0559007291412756,0.0022438553390683193,0.5635376688324818
PPP3CB,0.8000926949031668,2.187998289329401,0.7119111625289322,3.073414780514108,0.0021162412094333258,0.5635376688324818
HSP90B1,3.0369616770309595,0.9854605166901276,0.32147258841243753,3.0654573740073228,0.00217337355106526,0.5635376688324818
ST13,2.10823797598455,1.130734583300727,0.3722337210985304,3.037700560722227,0.002383907090279294,0.5654495178859692
POLR2L,1.2080981507725908,1.284886570308189,0.4222502319827484,3.0429505373502903,0.0023427083658182813,0.5654495178859692
EIF5,2.799413547477244,0.8845899917646352,0.2928845364900804,3.0202686777715733,0.0025255054215550755,0.5675076524910208
COBLL1,0.9727775939609141,1.774934198599854,0.5869764704959437,3.0238591967752813,0.0024957256357151614,0.5675076524910208
ENO1,2.5878276098962667,1.0067837448911838,0.33981559557640734,2.9627355483300915,0.003049184119667898,0.5938788755550823
EIF4A1,1.6045554209542539,1.3174242620443168,0.4476849955292285,2.942748305618174,0.003253127857927397,0.5938788755550823
HSP90AA1,6.9810218637911285,0.5589793240411529,0.18943502445295665,2.9507707228658075,0.00316982119844535,0.5938788755550823
PSMB4,2.0370735686337444,1.2598084388270328,0.4227968711137618,2.9797014237791193,0.0028852946618051776,0.5938788755550823
MS4A1,20.501729447014252,-0.24467084599152042,0.08191266180070583,-2.9869722288698974,0.002817553158093629,0.5938788755550823
MIR7-1,3.621671215888928,0.8215452772974986,0.2787102839666272,2.947667612422477,0.003201811255668969,0.5938788755550823
TAOK3,1.5419831862215365,1.3682249737602437,0.4569932631136699,2.9939718682897065,0.0027537133312379542,0.5938788755550823
SWAP70,4.337378389661091,0.6821925166853288,0.2311078102886764,2.9518367026765695,0.003158899386613786,0.5938788755550823
CNBP,4.463397315388726,0.7000935245478828,0.23802505706264224,2.9412597698217784,0.0032688028049055943,0.5938788755550823
RPL24P4,6.9406790215072744,0.5012703524158418,0.17086125245108943,2.933786011894856,0.003348549815525125,0.5956930598910217
CPSF2,1.0035990416107738,1.7515315270302716,0.599998539645024,2.919226316894916,0.0035090136631413136,0.6083182422234964
CTDSP2,1.1088239542357643,1.4908348270218426,0.5343606327933548,2.7899413533301405,0.005271758979334669,0.6083182422234964
EIF3H,6.00858381982257,0.5598779014599546,0.19575493397542468,2.860095988846148,0.004235127975648657,0.6083182422234964
KPNA4,0.7925575569625924,1.908045109251959,0.6737050139304432,2.8321670015787586,0.004623369470392316,0.6083182422234964
IKZF3,4.122007086070791,0.7964449768180225,0.2744178110638987,2.9023078849374278,0.0037042428454224577,0.6083182422234964
PTMA,14.16237956301785,0.32252586316940285,0.11273812545882628,2.860841102836984,0.00422518758940785,0.6083182422234964
PTPN1,1.0580581803543012,1.497199305489661,0.529225191423349,2.8290401321655714,0.004668784396650664,0.6083182422234964
NSD3,2.078397649110691,1.0960811113501396,0.3911089904488345,2.8024953097914804,0.00507089537425897,0.6083182422234964
MT-ND1,29.710175324115465,-0.19112977786829813,0.06713191235559007,-2.847077807882271,0.004412257667632259,0.6083182422234964
ATP5L,4.807954729673325,0.7243718023589344,0.24971636173190112,2.9007782963642157,0.0037223713817415034,0.6083182422234964
SLC25A5,3.168582728589285,0.8281627761951369,0.295155994635072,2.805847725434373,0.005018440179942348,0.6083182422234964
ATP6V0E1,2.4357027845327517,0.8914707526783299,0.3163613227066396,2.8178879296979886,0.004834067948935832,0.6083182422234964
TCL1A,7.675608633238899,-0.5690561185175053,0.20325115937434513,-2.7997681305690647,0.0051139325551623335,0.6083182422234964
ATF4,1.8634455817223015,1.1257171458328727,0.3991359384995409,2.8203853305336164,0.004796601322032327,0.6083182422234964
NOP53,7.993790818204874,0.5283018826991736,0.1890413747335588,2.7946362717885425,0.0051958137429132965,0.6083182422234964
NONO,1.7426408318141506,1.1535280285395721,0.41289628216042323,2.7937476755758,0.0052101114246365906,0.6083182422234964
NOP56,1.1844156240187271,1.61603834577282,0.5699247518660958,2.8355293229175444,0.004574981504468236,0.6083182422234964
MPEG1,2.762491411139307,1.0343887048833302,0.3593457182391668,2.878533546891689,0.00399528785529279,0.6083182422234964
PNRC2,3.0534479982798897,0.8514456257054959,0.29322939263150716,2.9036844433105067,0.003687996668741954,0.6083182422234964
LYZ,2.139455841981149,1.408592953119059,0.5042185986506262,2.793615620067746,0.005212239254096751,0.6083182422234964
KPNB1,1.7886828630762537,1.3719723295227293,0.48075745502193196,2.853772344435388,0.0043203478891108245,0.6083182422234964
ARF1,2.325966701319778,1.1030783869330767,0.3914092456524677,2.818222612739455,0.0048290316329329345,0.6083182422234964
ZC3H11A,1.3663134480109274,1.4600268293247332,0.5216033577120542,2.7991131723709604,0.005124317386361622,0.6083182422234964
ZCCHC7,1.4774949383525704,1.2610395590416148,0.44976547238508907,2.803771379680104,0.005050870582927563,0.6083182422234964
ARID4B,1.85680920299937,1.1577485647483634,0.4126950294797538,2.8053368275547905,0.005026402372724733,0.6083182422234964
APRT,1.3182127918359197,1.4251711130628257,0.4958277349052381,2.874327135683933,0.004048893446394967,0.6083182422234964
SLC25A3,2.7868003433348245,0.7867259722421358,0.28249478214476675,2.784922136505062,0.0053540578245996305,0.6095773301900833
LSP1,2.6147430083168506,1.0992263812796983,0.39556561693828923,2.778872415119903,0.005454794525921574,0.6128748744321622
SNORA62,14.232441228134038,0.2963099898840756,0.10704603854579724,2.7680612371031934,0.005639085888897104,0.6204723311345448
IGHG3,1.8449925685419952,1.4241297335583563,0.5147936424864085,2.7664089375306458,0.005667741167407717,0.6204723311345448
SNORD49A,4.302225378586702,0.7008313696508732,0.25722347836526094,2.724601090479318,0.006437921847635516,0.6252374685803518
IFT57,1.8210647819749655,1.0299597223938517,0.37740092914403445,2.7290863452028473,0.0063510072258015126,0.6252374685803518
AC108161.1,0.7830981058691786,2.211596120096141,0.8036810228085532,2.751833199155893,0.005926269765463784,0.6252374685803518
SF3B1,1.9734656246436584,1.086869191684554,0.3992882147000582,2.7220167079085984,0.006488486191460584,0.6252374685803518
TMEM219,0.914191248702768,1.6272316311752328,0.5928549219391896,2.7447383347222027,0.006055916269279264,0.6252374685803518
ZFP36,1.7225387999920585,1.154617251717019,0.42309353069804445,2.7289881975081585,0.0063528977608218054,0.6252374685803518
NFE2L2,1.0107762602871548,1.5863914592590163,0.5802168294756882,2.7341355484165386,0.006254429120784834,0.6252374685803518
PARP4,0.6806746771733246,2.1490324166251127,0.7851230046162888,2.7371920119388222,0.006196611312674391,0.6252374685803518
TOMM5,1.0691078474435882,1.4661527554093445,0.535446320687387,2.7381881222512643,0.006177872564572393,0.6252374685803518
TPM3,5.026510015380357,0.6214306687906832,0.22841825393874038,2.720582344339893,0.006516703911892646,0.6252374685803518
NACA3P,6.056394164822844,0.6292566416010138,0.22818238949637057,2.757691524704726,0.005821110151065786,0.6252374685803518
C19orf53,1.4180838415588992,1.1885966602291054,0.43754836589013263,2.716492056394879,0.006597777845262323,0.6259825002299442
ATRX,2.724005816580963,0.788116487731804,0.2916440930262872,2.702322819412521,0.006885687243510547,0.6457061244900213
BCAP31,0.8948678228328912,1.432998031496687,0.5309562481681686,2.6989004017574287,0.006956899338690942,0.6457061244900213
PTP4A2,5.564595734198099,0.6151315126833569,0.22828518679080959,2.6945748050092977,0.0070478504453758565,0.6471139242264993
ZNF106,1.2636962613239047,1.538905098734378,0.5731059761895698,2.6852016253017483,0.0072486063641691405,0.6512611453325603
TLE1,0.773228774555296,1.8403621909033905,0.6853225802851572,2.685395525910777,0.007244401928245639,0.6512611453325603
SRSF3,2.3670745987838444,0.862403126019362,0.322687016139238,2.6725684111418944,0.007527302457822187,0.6512611453325603
FCHSD2,1.1505106688476343,1.6430963589792043,0.6135272629108608,2.678114663044614,0.007403786789741195,0.6512611453325603
CNDP2,1.2382461900324864,1.2741076820815205,0.4766934127806074,2.672803206256835,0.007522036320025355,0.6512611453325603
MTCO3P12,1.9949532324476442,1.3636914305750811,0.5104533514880301,2.6715299774205894,0.007550632789310631,0.6512611453325603
SAT1,1.1686603306609225,-1.2641357620569904,0.4761819104858663,-2.6547328536003088,0.007937123853218438,0.652291226489984
KRTCAP2,2.2387927161640753,0.9868173147233051,0.3735595438474492,2.641660027099435,0.008250082265009753,0.652291226489984
UBB,9.26720267854871,0.458242118289109,0.17240323487835363,2.6579670538806366,0.007861357771913827,0.652291226489984
CASP4,1.1833280910749275,1.3610742831726939,0.5106669861441528,2.6652873988382035,0.007692255241901987,0.652291226489984
CHCHD2,3.0516913339425074,0.8522727022591616,0.3211865556368956,2.653513004518981,0.007965870099283831,0.652291226489984
KPNA1,0.6323586484565693,1.8224741767708976,0.68428181554709,2.6633386060592765,0.007736951647960224,0.652291226489984
JAK1,3.995420750899018,0.6888681631547303,0.26071075544707534,2.642269828774178,0.008235241865170585,0.652291226489984
AL590867.2,4.195567224860314,0.705042371595346,0.26595763306634457,2.6509574606549062,0.008026394994256607,0.652291226489984
RHOG,1.2263581692574588,1.550211341828517,0.5861329319301437,2.6448118803419733,0.00817363441098617,0.652291226489984
PSMC6,1.1691944089148714,1.535131415753205,0.582225944750285,2.636659237869618,0.008372689263409502,0.6553555676823678
POLR2J,0.8385825410055331,1.7652266633140756,0.6702083478113147,2.633847622278563,0.008442336625490158,0.6553555676823678
TBL1XR1,0.891161736377431,1.5568351939774543,0.5923304636344476,2.6283220086722463,0.008580724732716892,0.6553808168191952
ETF1,0.7924414257925677,2.0535402705515855,0.7814941187173056,2.6277104604729913,0.008596164830044486,0.6553808168191952
LUZP6,4.54675677597103,0.6984879052206748,0.2670782099027133,2.6152934957708007,0.008915081229742014,0.6736803417766996
GDI2,5.198269671142099,0.5640638967045296,0.21705565990030934,2.5987062349058134,0.009357581559329376,0.6869276611107445
MT-ND4L,14.710304091807673,0.3043878073614204,0.11706554965199546,2.6001484490209448,0.009318344068640133,0.6869276611107445
MT-ATP6,35.587344139175286,-0.15781985170394425,0.06084541668672774,-2.5937837276471414,0.00949261787224123,0.6869276611107445
BOD1L1,1.8347148885070612,1.1092668595529185,0.427299938306493,2.5959911530744604,0.009431849373144643,0.6869276611107445
ZC3H15,1.5755548376211868,1.166204561148135,0.4493573405280019,2.595272082965923,0.009451606531698391,0.6869276611107445
HNRNPR,1.1406224725843503,1.345144771001235,0.521670161063516,2.5785350043002677,0.009922024657368852,0.6873416196081622
PPP1R12A,1.4136312476914865,1.3986961246781922,0.5454305377068405,2.5643890981219086,0.010335760391343691,0.6873416196081622
MT-ND6,3.209679074901643,0.8376307911660347,0.32752786067222966,2.557433707919845,0.010544765448959978,0.6873416196081622
NDUFS5,1.0930498308765542,1.397187102943044,0.5413427279941606,2.5809658663376656,0.009852432275407325,0.6873416196081622
EEF1G,0.7728759834526122,1.6305524061433319,0.6371091977018936,2.559298173727316,0.010488373795023775,0.6873416196081622
EZR,5.4522930540535794,0.5870000107506589,0.22806624715496143,2.5738136093054447,0.010058444394855455,0.6873416196081622
COX6A1,2.1102340205054957,0.896333129368115,0.34962995919524387,2.563662254319504,0.010357427741753064,0.6873416196081622
C11orf58,1.992677197841313,1.0165761449918196,0.3969799666255073,2.5607744230348306,0.010443914407809876,0.6873416196081622
AC026403.1,5.515550676330599,0.5457129671077471,0.21246233370769557,2.5685162992633597,0.010213490888067738,0.6873416196081622
HSPA8,7.104840345780016,0.5085918712746721,0.1964952370448026,2.588316535930633,0.009644630825592235,0.6873416196081622
RASSF5,1.9198624809220928,0.8569031842168462,0.3348158410768281,2.5593268868667955,0.010487507454147888,0.6873416196081622
KLF2,4.913990371949909,0.5877231064769621,0.22898417179349592,2.566653851546502,0.01026850610256983,0.6873416196081622
MORF4L1,2.2577918232493612,0.9903452585674,0.38546825456302797,2.5692005679950705,0.01019334414474445,0.6873416196081622
DYNC1H1,1.0148821110899446,1.4113018389650223,0.5557909716210616,2.5392672983670703,0.011108491601366764,0.7131985698050436
PITPNB,0.7949936993361729,1.5980005851843606,0.6289834988328944,2.540608121118469,0.011065987270685343,0.7131985698050436
SENP6,1.5014990283262246,1.242649217116918,0.4914534609742472,2.528518600018638,0.011454501694288315,0.7299252982651337
CRLF3,1.0013276525698225,1.4465959230908039,0.5729202463843578,2.5249516529047904,0.011571420726268067,0.7306637156931538
EEF2,10.27166809743193,0.37651009339835667,0.1492335868490983,2.5229581446640115,0.011637225124050698,0.7306637156931538
RPL10A,17.89400349467716,0.2361609654981536,0.09378196987626575,2.518191565070985,0.011795914578529508,0.7352212743508283
C14orf2,1.8663162957002157,1.023342802391994,0.40899024621869173,2.5021203118002986,0.01234519644056201,0.7638813942460797
GAPDH,5.525497925865858,0.5579744438531434,0.22365604165068081,2.4947881565597085,0.01260323483556894,0.7661760025449692
CD53,6.463253362071323,0.48430735277574116,0.1942331835361911,2.493432604864354,0.012651459931940586,0.7661760025449692
SNORD18B,5.372698066009722,0.5893288181184472,0.2358886822075823,2.498334437257304,0.01247784132497617,0.7661760025449692
TRAPPC1,1.9681285623686506,1.0924860645908494,0.44006035854489445,2.4825823171241073,0.013043392742029375,0.76976241555331
POLD4,1.8084398104565305,0.9846548182385717,0.39588373488230155,2.487232314637314,0.012874129848544556,0.76976241555331
DDX42,0.7584273061993142,1.8054468576145037,0.7267799627836795,2.48417258326628,0.012985285861761184,0.76976241555331
GLS,1.042164192489276,1.3843538508474387,0.5577974699645892,2.4818216743351704,0.013071267157188189,0.76976241555331
FCRL5,0.8945427592365389,1.9665609066547574,0.7964652071588821,2.4691108776361896,0.013544924223270666,0.7824448417052177
NPM1,7.772417276589181,0.44566623633242153,0.18064123142555943,2.4671346226737634,0.013619914121978136,0.7824448417052177
AGFG1,1.0118288707596852,1.4815548452554033,0.6004507174661103,2.467404571531756,0.01360964920916711,0.7824448417052177
MT-ATP8,8.850220796033136,0.42619728372550364,0.17288836974908472,2.4651587862390607,0.013695254542881246,0.7824448417052177
CDKN2D,0.6300093513420473,1.7800185827451593,0.7224497125935889,2.463865029933926,0.01374478583625514,0.7824448417052177
COX4I1,7.669563083225841,0.43872135895710473,0.17833243681622338,2.4601321374261236,0.013888587031397403,0.7853949977556451
ATM,2.24072689707385,0.8947997528188343,0.36559805596257294,2.447495926812141,0.01438527511501969,0.8081306855733759
RPL12P38,0.5926181914030466,1.6714708112720396,0.6911461117210667,2.41840441973956,0.01558874036898399,0.8216685274390112
SKAP2,2.0063920895290095,0.991334309130761,0.4089298800968385,2.424215879984127,0.01534148264228497,0.8216685274390112
ATP5H,1.8779523692065312,0.9707558752535829,0.40053461528468665,2.4236503867801837,0.01536538987584267,0.8216685274390112
CSNK1A1,2.218165788842946,0.9290072744075667,0.3838407515763049,2.420293495655285,0.01550798473467069,0.8216685274390112
SMC6,1.7684547186690436,1.053175767605822,0.4327927059582141,2.4334415832495693,0.01495604854722781,0.8216685274390112
AIM2,0.9536287626118751,1.468636712235031,0.6029567421123683,2.435724836726899,0.01486198517920978,0.8216685274390112
MED13L,0.6927857410624016,1.7446065348573807,0.7197951365295777,2.4237542688449265,0.015360995618999318,0.8216685274390112
HSPH1,1.430564358241995,1.1987373285547196,0.4948302355906966,2.422522397249521,0.015413175613744123,0.8216685274390112
ZBTB24,0.7435291075076442,1.9845963441975227,0.8213810930380702,2.4161699861595656,0.015684737085438438,0.8216685274390112
ADD3,3.7371425351242578,0.674746157959258,0.2790246509129904,2.4182313489200187,0.015596157399898556,0.8216685274390112
ZBTB20,0.7093110253380246,1.536243322427098,0.6336831733977676,2.4243082141346157,0.015337582162839876,0.8216685274390112
METTL7A,2.1210942003619113,1.0061220928640877,0.4194810876283197,2.3984921431203112,0.016462729664847704,0.8269132271066737
RBBP6,0.9556499400892624,1.4059387494260858,0.5840893550631673,2.4070610724861408,0.01608148031861219,0.8269132271066737
LNPEP,1.5603046075648652,1.0614877580791457,0.44176596113497163,2.40282831061045,0.01626882361033001,0.8269132271066737
SP110,3.576131955446065,0.7626543112239376,0.31776624610444276,2.4000482133438106,0.016392912543747137,0.8269132271066737
SPI1,0.6693300159964851,1.7920651278140987,0.7432626476902242,2.4110792239905385,0.0159053930634045,0.8269132271066737
RPL22L1,1.914581187267663,1.061735441768423,0.44255627826557414,2.39909700508482,0.016435559994521568,0.8269132271066737
EIF3A,1.3463644494377736,1.2674563994680272,0.5263782518387148,2.4078813952525966,0.01604539277363546,0.8269132271066737
SNX2,4.64260773339593,0.654503387023281,0.27321960090621655,2.395521349319082,0.0165967476744588,0.8287697566795538
CTSS,4.984171899430913,0.6458487804835431,0.2699684276510735,2.3923122644485093,0.016742590999100422,0.8311917705890611
ARHGAP25,2.7977426356247777,0.8532775003962778,0.35703126631153287,2.3899237431260096,0.016851871379268524,0.8317810965755719
H3F3AP6,5.326941513467397,0.5364577946040202,0.22491647241612248,2.385142310126174,0.01707251563886718,0.8330412059444964
HMGB1,3.389456193985229,0.759031558534459,0.3180978875512768,2.3861571806637807,0.017025472603493186,0.8330412059444964
CD74,36.121026071519466,-0.1444174680655727,0.06081175166549881,-2.37482828746581,0.017557115723013834,0.8410538113717528
LAMTOR4,1.187880097799233,1.258768090054277,0.5319251369399988,2.3664384377387795,0.017960160963683112,0.8410538113717528
TRBC2,3.768519900456214,0.5871334923953675,0.2483023059759726,2.364591380203221,0.018049973811710977,0.8410538113717528
COX7C,8.243202545532286,0.43619053053485674,0.1835512777416161,2.376396045299555,0.01748268682455348,0.8410538113717528
TMEM189-UBE2V1,1.0101677615512021,1.2699441294341796,0.5358619380917036,2.369909185856097,0.017792454903645574,0.8410538113717528
UBXN1,2.2959641242369404,0.9178932342532724,0.3874580934122792,2.3690129329072436,0.017835629774290058,0.8410538113717528
